PassengerId,Survived,Pclass,Name,Age,SibSp,Parch,Ticket,Fare,Cabin,Sex_male,Embarked_Q,Embarked_S
422,0,2,"Charters, Mr. David",-0.6425863043961658,0,0,A/5. 13032,-0.49271407711891657,,1.0,1.0,0.0
423,0,2,"Zimmerman, Mr. Leo",-0.027787557825836348,0,0,315082,-0.4898609919445778,,1.0,0.0,1.0
424,0,2,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",-0.10463740114712752,1,1,347080,-0.35848215805212236,,0.0,0.0,1.0
425,0,2,"Rosblom, Mr. Viktor Richard",-0.8731358343600393,1,1,370129,-0.2414492887801075,,1.0,0.0,1.0
426,0,2,"Wiseman, Mr. Phillippe",-0.10463740114712752,0,0,A/4. 34244,-0.5024451714361923,,1.0,0.0,1.0
427,1,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",-0.10463740114712752,1,0,2003,-0.12491978668775715,,0.0,0.0,1.0
428,1,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",-0.7962859910387481,0,0,250655,-0.12491978668775715,,0.0,0.0,1.0
429,0,2,"Flynn, Mr. James",-0.10463740114712752,0,0,364851,-0.49237782784290063,,1.0,1.0,0.0
430,1,2,"Pickard, Mr. Berk (Berk Trembisky)",0.20276197213803718,0,0,SOTON/O.Q. 392078,-0.4863374216869257,E10,1.0,0.0,1.0
431,1,0,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",-0.10463740114712752,0,0,110564,-0.11384570873513637,C52,1.0,0.0,1.0
432,1,2,"Thorneycroft, Mrs. Percival (Florence Kate White)",-0.10463740114712752,1,0,376564,-0.32425318983493084,,0.0,0.0,1.0
433,1,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",0.9712604053509489,1,0,SC/AH 3085,-0.12491978668775715,,0.0,0.0,1.0
434,0,2,"Kallio, Mr. Nikolai Erland",-0.9499856776813305,0,0,STON/O 2. 3101274,-0.5049620073345151,,1.0,0.0,1.0
435,0,0,"Silvey, Mr. William Baird",1.5860591519212783,1,0,13507,0.4771073601910807,E44,1.0,0.0,1.0
436,1,0,"Carter, Miss. Lucile Polk",-1.180535207645204,1,2,113760,1.7677408088510642,B96 B98,0.0,0.0,1.0
437,0,2,"Ford, Miss. Doolina Margaret ""Daisy""",-0.6425863043961658,2,2,W./C. 6608,0.04370821849987721,,0.0,0.0,1.0
438,1,1,"Richards, Mrs. Sidney (Emily Hocking)",-0.41203677443229225,2,3,29106,-0.2708962687904854,,0.0,0.0,1.0
439,0,0,"Fortune, Mr. Mark",2.661956958419355,1,4,19950,4.647001076532463,C23 C25 C27,1.0,0.0,1.0
440,0,1,"Kvillner, Mr. Johan Henrik Johannesson",0.12591212881674602,0,0,C.A. 18723,-0.43700743807979686,,1.0,0.0,1.0
441,1,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",1.2018099353148226,1,1,F.C.C. 13529,-0.11988611489111134,,0.0,0.0,1.0
442,0,2,"Hampe, Mr. Leon",-0.719436147717457,0,0,345769,-0.45714212526638004,,1.0,0.0,1.0
443,0,2,"Petterson, Mr. Johan Emil",-0.33518693111100106,1,0,347076,-0.4918744606632361,,1.0,0.0,1.0
444,1,1,"Reynaldo, Ms. Encarnacion",-0.10463740114712752,0,0,230434,-0.3866707201133388,,0.0,0.0,1.0
445,1,2,"Johannesen-Bratthammer, Mr. Bernt",-0.10463740114712752,0,0,65306,-0.48507900373776425,,1.0,0.0,1.0
446,1,0,"Dodge, Master. Washington",-1.949033640858116,0,2,33638,0.9997696105865636,A34,1.0,0.0,1.0
447,1,1,"Mellinger, Miss. Madeleine Violet",-1.2573850509664952,0,1,250644,-0.255795253400548,,0.0,0.0,1.0
448,1,0,"Seward, Mr. Frederic Kimber",0.35646165878061953,0,0,113794,-0.11384570873513637,,1.0,0.0,1.0
449,1,2,"Baclini, Miss. Marie Catherine",-1.8721837975368247,2,1,2666,-0.26066180729354516,,0.0,0.0,0.0
450,1,0,"Peuchen, Major. Arthur Godfrey",1.7397588385638607,0,0,113786,-0.034313694348132716,C104,1.0,0.0,1.0
451,0,1,"West, Mr. Edwy Arthur",0.5101613454232019,1,2,C.A. 34651,-0.08968408411123653,,1.0,0.0,1.0
452,0,2,"Hagland, Mr. Ingvald Olai Olsen",-0.10463740114712752,1,0,65303,-0.2463983948905696,,1.0,0.0,1.0
453,0,0,"Foreman, Mr. Benjamin Laventall",0.04906228549545483,0,0,113051,-0.08968408411123653,C111,1.0,0.0,0.0
454,1,0,"Goldenberg, Mr. Samuel L",1.5092093085999871,1,0,17453,1.145663540471827,C92,1.0,0.0,0.0
455,0,2,"Peduzzi, Mr. Joseph",-0.10463740114712752,0,0,A/5 2817,-0.4863374216869257,,1.0,0.0,1.0
456,1,2,"Jalsevac, Mr. Ivan",-0.027787557825836348,0,0,349240,-0.4894421904510968,,1.0,0.0,0.0
457,0,0,"Millet, Mr. Francis Davis",2.738806801740646,0,0,13509,-0.11384570873513637,E38,1.0,0.0,1.0
458,1,0,"Kenyon, Mrs. Frederick R (Marion)",-0.10463740114712752,1,0,17464,0.395813560675251,D21,0.0,0.0,1.0
459,1,1,"Toomey, Miss. Ellen",1.5860591519212783,0,0,F.C.C. 13531,-0.43700743807979686,,0.0,0.0,1.0
460,0,2,"O'Connor, Mr. Maurice",-0.10463740114712752,0,0,371060,-0.49237782784290063,,1.0,1.0,0.0
461,1,0,"Anderson, Mr. Harry",1.432359465278696,0,0,19952,-0.11384570873513637,E12,1.0,0.0,1.0
462,0,2,"Morley, Mr. William",0.35646165878061953,0,0,364506,-0.4863374216869257,,1.0,0.0,1.0
463,0,0,"Gee, Mr. Arthur H",1.3555096219574048,0,0,111320,0.12676380314453292,E63,1.0,0.0,1.0
464,0,1,"Milling, Mr. Jacob Christian",1.432359465278696,0,0,234360,-0.3866707201133388,,1.0,0.0,1.0
465,0,2,"Maisner, Mr. Simon",-0.10463740114712752,0,0,A/S 2816,-0.4863374216869257,,1.0,0.0,1.0
466,0,2,"Goncalves, Mr. Manuel Estanslas",0.6638610320657843,0,0,SOTON/O.Q. 3101306,-0.5064721088735089,,1.0,0.0,1.0
467,0,1,"Campbell, Mr. William",-0.10463740114712752,0,0,239853,-0.6484216535389205,,1.0,0.0,1.0
468,0,0,"Smart, Mr. John Montgomery",2.0471582118490255,0,0,113792,-0.11384570873513637,,1.0,0.0,1.0
469,0,2,"Scanlan, Mr. James",-0.10463740114712752,0,0,36209,-0.4928811950225652,,1.0,1.0,0.0
470,1,2,"Baclini, Miss. Helene Barbara",-2.1987956316523123,2,1,2666,-0.26066180729354516,,0.0,0.0,0.0
471,0,2,"Keefe, Mr. Arthur",-0.10463740114712752,0,0,323592,-0.5024451714361923,,1.0,0.0,1.0
472,0,2,"Cacic, Mr. Luka",0.6638610320657843,0,0,315089,-0.47400492578514347,,1.0,0.0,1.0
473,1,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",0.27961181545932834,1,2,C.A. 34651,-0.08968408411123653,,0.0,0.0,1.0
474,1,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",-0.48888661775358344,0,0,SC/AH Basle 541,-0.3707300882677209,D,0.0,0.0,0.0
475,0,2,"Strandberg, Miss. Ida Sofia",-0.5657364610748746,0,0,7553,-0.45034666834090825,,0.0,0.0,1.0
476,0,0,"Clifford, Mr. George Quincy",-0.10463740114712752,0,0,110465,0.39858208016340624,A14,1.0,0.0,1.0
477,0,1,"Renouf, Mr. Peter Henry",0.35646165878061953,1,0,31027,-0.22559322262067316,,1.0,0.0,1.0
478,0,2,"Braund, Mr. Lewis Richard",-0.027787557825836348,1,0,3460,-0.5065566745596926,,1.0,0.0,1.0
479,0,2,"Karlsson, Mr. Nils August",-0.5657364610748746,0,0,350060,-0.4969926981460655,,1.0,0.0,1.0
480,1,2,"Hirvonen, Miss. Hildur E",-2.1027333275006983,0,1,3101298,-0.4010166847337793,,0.0,0.0,1.0
481,0,2,"Goodwin, Master. Harold Victor",-1.56478442425166,5,2,CA 2144,0.2958951755118318,,1.0,0.0,1.0
482,0,1,"Frost, Mr. Anthony Wood ""Archie""",-0.10463740114712752,0,0,239854,-0.6484216535389205,,1.0,0.0,1.0
483,0,2,"Rouse, Mr. Richard Henry",1.5860591519212783,0,0,A/5 3594,-0.4863374216869257,,1.0,0.0,1.0
484,1,2,"Turkula, Mrs. (Hedwig)",2.585107115098064,0,0,4134,-0.455380340137554,,0.0,0.0,1.0
485,1,0,"Bishop, Mr. Dickinson H",-0.33518693111100106,1,0,11967,1.1854295476653287,B49,1.0,0.0,0.0
486,0,2,"Lefebre, Miss. Jeannie",-0.10463740114712752,3,1,4133,-0.13565761536436197,,0.0,0.0,1.0
487,1,0,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",0.4333115021019107,1,0,19943,1.163700193253568,C93,0.0,0.0,1.0
488,0,0,"Kent, Mr. Edward Austin",2.200857898491608,0,0,11771,-0.05042144409739929,B37,1.0,0.0,0.0
489,0,2,"Somerton, Mr. Francis William",0.04906228549545483,0,0,A.5. 18509,-0.4863374216869257,,1.0,0.0,1.0
490,1,2,"Coutts, Master. Eden Leslie ""Neville""",-1.56478442425166,1,1,C.A. 37671,-0.32828012727224753,,1.0,0.0,1.0
491,0,2,"Hagland, Mr. Konrad Mathias Reiersen",-0.10463740114712752,1,0,65304,-0.2463983948905696,,1.0,0.0,1.0
492,0,2,"Windelov, Mr. Einar",-0.6425863043961658,0,0,SOTON/OQ 3101317,-0.5024451714361923,,1.0,0.0,1.0
493,0,0,"Molson, Mr. Harry Markland",1.9703083685277343,0,0,113787,-0.034313694348132716,C30,1.0,0.0,1.0
494,0,0,"Artagaveytia, Mr. Ramon",3.1999058616683933,0,0,PC 17609,0.3483299278831318,,1.0,0.0,0.0
495,0,2,"Stanley, Mr. Edward Roland",-0.6425863043961658,0,0,A/4 45380,-0.4863374216869257,,1.0,0.0,1.0
496,0,2,"Yousseff, Mr. Gerious",-0.10463740114712752,0,0,2627,-0.3573083057891445,,1.0,0.0,0.0
497,1,0,"Eustis, Miss. Elizabeth Mussey",1.893458525206443,1,0,36947,0.9274538680872313,D20,0.0,0.0,0.0
498,0,2,"Shellard, Mr. Frederick William",-0.10463740114712752,0,0,C.A. 6212,-0.3443878770215141,,1.0,0.0,1.0
499,0,0,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",-0.33518693111100106,1,2,113781,2.4029901895877646,C22 C26,0.0,0.0,1.0
500,0,2,"Svensson, Mr. Olof",-0.41203677443229225,0,0,350035,-0.49145565916975514,,1.0,0.0,1.0
501,0,2,"Calic, Mr. Petar",-0.9499856776813305,0,0,315086,-0.47400492578514347,,1.0,0.0,1.0
502,0,2,"Canavan, Miss. Mary",-0.6425863043961658,0,0,364846,-0.49237782784290063,,0.0,1.0,0.0
503,0,2,"O'Sullivan, Miss. Bridget Mary",-0.10463740114712752,0,0,330909,-0.4948100980550399,,0.0,1.0,0.0
504,0,2,"Laitinen, Miss. Kristina Sofia",0.5870111887444931,0,0,4135,-0.455380340137554,,0.0,0.0,1.0
505,1,0,"Maioni, Miss. Roberta",-1.0268355210026217,0,0,110152,1.093228788100527,B79,0.0,0.0,1.0
506,0,0,"Penasco y Castellana, Mr. Victor de Satode",-0.8731358343600393,1,0,PC 17758,1.5442457810799908,C65,1.0,0.0,0.0
507,1,1,"Quick, Mrs. Frederick Charles (Jane Richards)",0.27961181545932834,0,2,26360,-0.12491978668775715,,0.0,0.0,1.0
508,1,0,"Bradley, Mr. George (""George Arthur Brayton"")",-0.10463740114712752,0,0,111427,-0.11384570873513637,,1.0,0.0,1.0
509,0,2,"Olsen, Mr. Henry Margido",-0.10463740114712752,0,0,C 4001,-0.1948878246611338,,1.0,0.0,1.0
510,1,2,"Lang, Mr. Fang",-0.2583370877897099,0,0,1601,0.48910360681684706,,1.0,0.0,1.0
511,1,2,"Daly, Mr. Eugene Patrick",-0.027787557825836348,0,0,382651,-0.49237782784290063,,1.0,1.0,0.0
512,0,2,"Webber, Mr. James",-0.10463740114712752,0,0,SOTON/OQ 3101316,-0.4863374216869257,,1.0,0.0,1.0
513,1,0,"McGough, Mr. James Robert",0.5101613454232019,0,0,PC 17473,-0.11913106412161445,E25,1.0,0.0,1.0
514,1,0,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",1.893458525206443,1,0,PC 17603,0.5475787653441219,,0.0,0.0,0.0
515,0,2,"Coleff, Mr. Satio",-0.41203677443229225,0,0,349209,-0.4974960653257301,,1.0,0.0,1.0
516,0,0,"Walker, Mr. William Anderson",1.3555096219574048,0,0,36967,0.036576512298389464,D46,1.0,0.0,1.0
517,1,1,"Lemore, Mrs. (Amelia Milley)",0.35646165878061953,0,0,C.A. 34260,-0.43700743807979686,F33,0.0,0.0,1.0
518,0,2,"Ryan, Mr. Patrick",-0.10463740114712752,0,0,371110,-0.1621689579829361,,1.0,1.0,0.0
519,1,1,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",0.5101613454232019,1,0,226875,-0.12491978668775715,,0.0,0.0,1.0
520,0,2,"Pavlovic, Mr. Stefo",0.20276197213803718,0,0,349242,-0.4894421904510968,,1.0,0.0,1.0
521,1,0,"Perreault, Miss. Anne",0.04906228549545483,0,0,12749,1.2341715984066093,B73,0.0,0.0,1.0
522,0,2,"Vovk, Mr. Janko",-0.5657364610748746,0,0,349252,-0.4894421904510968,,1.0,0.0,1.0
523,0,2,"Lahoud, Mr. Sarkis",-0.10463740114712752,0,0,2624,-0.5029485386158568,,1.0,0.0,0.0
524,1,0,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",1.1249600919935314,0,1,111361,0.5189714017894245,B18,0.0,0.0,0.0
525,0,2,"Kassem, Mr. Fared",-0.10463740114712752,0,0,2700,-0.5028639729296732,,1.0,0.0,0.0
526,0,2,"Farrell, Mr. James",0.8559856403690123,0,0,367232,-0.49237782784290063,,1.0,1.0,0.0
527,1,1,"Ridsdale, Miss. Lucy",1.5860591519212783,0,0,W./C. 14258,-0.43700743807979686,,0.0,0.0,1.0
528,0,0,"Farthing, Mr. John",-0.10463740114712752,0,0,PC 17483,3.817033162951754,C95,1.0,0.0,1.0
529,0,2,"Salonen, Mr. Johan Werner",0.7407108753870755,0,0,3101296,-0.4888542575852486,,1.0,0.0,1.0
530,0,1,"Hocking, Mr. Richard George",-0.48888661775358344,2,1,29104,-0.41687275089321363,,1.0,0.0,1.0
531,1,1,"Quick, Miss. Phyllis May",-2.1027333275006983,1,1,26360,-0.12491978668775715,,0.0,0.0,1.0
532,0,2,"Toufik, Mr. Nakli",-0.10463740114712752,0,0,2641,-0.5028639729296732,,1.0,0.0,0.0
533,0,2,"Elias, Mr. Joseph Jr",-0.9499856776813305,1,1,2690,-0.5028639729296732,,1.0,0.0,0.0
534,1,2,"Peter, Mrs. Catherine (Catherine Rizk)",-0.10463740114712752,0,2,2668,-0.19824427701513722,,0.0,0.0,0.0
535,0,2,"Cacic, Miss. Marija",0.04906228549545483,0,0,315084,-0.47400492578514347,,0.0,0.0,1.0
536,1,1,"Hart, Miss. Eva Miriam",-1.7184841108942424,0,2,F.C.C. 13529,-0.11988611489111134,,0.0,0.0,1.0
537,0,0,"Butt, Major. Archibald Willingham",1.2018099353148226,0,0,113050,-0.11384570873513637,B38,1.0,0.0,1.0
538,1,0,"LeRoy, Miss. Bertha",0.04906228549545483,0,0,PC 17761,1.4944124302931971,,0.0,0.0,0.0
539,0,2,"Risien, Mr. Samuel Beard",-0.10463740114712752,0,0,364498,-0.35646868933346404,,1.0,0.0,1.0
540,1,0,"Frolicher, Miss. Hedwig Margaritha",-0.5657364610748746,0,2,13568,0.3482453621969482,B39,0.0,0.0,0.0
541,1,0,"Crosby, Miss. Harriet R",0.5101613454232019,0,2,WE/P 5735,0.7811411367084872,B22,0.0,0.0,1.0
542,0,2,"Andersson, Miss. Ingeborg Constanzia",-1.56478442425166,4,2,347082,-0.01870931177853076,,0.0,0.0,1.0
543,0,2,"Andersson, Miss. Sigrid Elisabeth",-1.4110847376090776,4,2,347082,-0.01870931177853076,,0.0,0.0,1.0
544,1,1,"Beane, Mr. Edward",0.20276197213803718,1,0,2908,-0.12491978668775715,,1.0,0.0,1.0
545,0,0,"Douglas, Mr. Walter Donald",1.5860591519212783,1,0,PC 17761,1.4944124302931971,C86,1.0,0.0,0.0
546,0,0,"Nicholson, Mr. Arthur Ernest",2.661956958419355,0,0,693,-0.12491978668775715,,1.0,0.0,1.0
547,1,1,"Beane, Mrs. Edward (Ethel Clarke)",-0.7962859910387481,1,0,2908,-0.12491978668775715,,0.0,0.0,1.0
548,1,1,"Padro y Manent, Mr. Julian",-0.10463740114712752,0,0,SC/PARIS 2146,-0.3693045524149108,,1.0,0.0,0.0
549,0,2,"Goldsmith, Mr. Frank John",0.27961181545932834,1,1,363291,-0.2351571990343002,,1.0,0.0,1.0
550,1,1,"Davies, Master. John Morgan Jr",-1.6416342675729512,1,1,C.A. 33112,0.09152810056801232,,1.0,0.0,1.0
551,1,0,"Thayer, Mr. John Borland Jr",-0.9499856776813305,0,2,17421,1.5841789061771412,C70,1.0,0.0,0.0
552,0,1,"Sharp, Mr. Percival James R",-0.1814872444684187,0,0,244358,-0.12491978668775715,,1.0,0.0,1.0
553,0,2,"O'Brien, Mr. Timothy",-0.10463740114712752,0,0,330979,-0.49078316061772326,,1.0,1.0,0.0
554,1,2,"Leeni, Mr. Fahim (""Philip Zenni"")",-0.5657364610748746,0,0,2620,-0.5029485386158568,,1.0,0.0,0.0
555,1,2,"Ohman, Miss. Velin",-0.5657364610748746,0,0,347085,-0.4918744606632361,,0.0,0.0,1.0
556,0,0,"Wright, Mr. George",2.5082572717767726,0,0,113807,-0.11384570873513637,,1.0,0.0,1.0
557,1,0,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",1.432359465278696,1,0,11755,0.1489119590497745,A16,0.0,0.0,0.0
558,0,0,"Robbins, Mr. Victor",-0.10463740114712752,0,0,PC 17757,3.9327230485884233,,1.0,0.0,0.0
559,1,0,"Taussig, Mrs. Emil (Tillie Mandelbaum)",0.7407108753870755,1,1,110413,0.955306180872432,E67,0.0,0.0,1.0
560,1,2,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",0.5101613454232019,1,0,345572,-0.29807809649237277,,0.0,0.0,1.0
561,0,2,"Morrow, Mr. Thomas Rowan",-0.10463740114712752,0,0,372622,-0.49237782784290063,,1.0,1.0,0.0
562,0,2,"Sivic, Mr. Husein",0.8175607187083667,0,0,349251,-0.4894421904510968,,1.0,0.0,1.0
563,0,1,"Norman, Mr. Robert Douglas",-0.10463740114712752,0,0,218629,-0.3766033765200472,,1.0,0.0,1.0
564,0,2,"Simmons, Mr. John",-0.10463740114712752,0,0,SOTON/OQ 392082,-0.4863374216869257,,1.0,0.0,1.0
565,0,2,"Meanwell, Miss. (Marion Ogden)",-0.10463740114712752,0,0,SOTON/O.Q. 392087,-0.4863374216869257,,0.0,0.0,1.0
566,0,2,"Davies, Mr. Alfred J",-0.41203677443229225,2,0,A/4 48871,-0.1621689579829361,,1.0,0.0,1.0
567,0,2,"Stoytcheff, Mr. Ilia",-0.7962859910387481,0,0,349205,-0.4894421904510968,,1.0,0.0,1.0
568,0,2,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",-0.027787557825836348,0,4,349909,-0.22408312108167944,,0.0,0.0,1.0
569,0,2,"Doharr, Mr. Tannous",-0.10463740114712752,0,0,2686,-0.5028639729296732,,1.0,0.0,0.0
570,1,2,"Jonsson, Mr. Carl",0.20276197213803718,0,0,350417,-0.4902797934380587,,1.0,0.0,1.0
571,1,1,"Harris, Mr. George",2.5082572717767726,0,0,S.W./PP 752,-0.43700743807979686,,1.0,0.0,1.0
572,1,0,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",1.816608681885152,2,0,11769,0.38809593507663365,C101,0.0,0.0,1.0
573,1,0,"Flynn, Mr. John Irwin (""Irving"")",0.5101613454232019,0,0,PC 17474,-0.11711759540295616,E25,1.0,0.0,1.0
574,1,2,"Kelly, Miss. Mary",-0.10463740114712752,0,0,14312,-0.49237782784290063,,0.0,1.0,0.0
575,0,2,"Rush, Mr. Alfred George John",-1.0268355210026217,0,0,A/4. 20589,-0.4863374216869257,,1.0,0.0,1.0
576,0,2,"Patchett, Mr. George",-0.7962859910387481,0,0,358585,-0.35646868933346404,,1.0,0.0,1.0
577,1,1,"Garside, Miss. Ethel",0.35646165878061953,0,0,243880,-0.3866707201133388,,0.0,0.0,1.0
578,1,0,"Silvey, Mrs. William Baird (Alice Munger)",0.7407108753870755,1,0,13507,0.4771073601910807,E44,0.0,0.0,1.0
579,0,2,"Caram, Mrs. Joseph (Maria Elias)",-0.10463740114712752,1,0,2689,-0.3573083057891445,,0.0,0.0,0.0
580,1,2,"Jussila, Mr. Eiriik",0.20276197213803718,0,0,STON/O 2. 3101286,-0.4888542575852486,,1.0,0.0,1.0
581,1,1,"Christy, Miss. Julie Rachel",-0.33518693111100106,1,1,237789,-0.04438103794142432,,0.0,0.0,1.0
582,1,0,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",0.7407108753870755,1,1,17421,1.5841789061771412,C68,0.0,0.0,0.0
583,0,1,"Downton, Mr. William James",1.893458525206443,0,0,28403,-0.12491978668775715,,1.0,0.0,1.0
584,0,0,"Ross, Mr. John Hugo",0.5101613454232019,0,0,13049,0.15948266982273065,A10,1.0,0.0,0.0
585,0,2,"Paulner, Mr. Uscher",-0.10463740114712752,0,0,3411,-0.47299819142581434,,1.0,0.0,0.0
586,1,0,"Taussig, Miss. Ruth",-0.8731358343600393,0,2,110413,0.955306180872432,E68,0.0,0.0,1.0
587,0,1,"Jarvis, Mr. John Denzil",1.3555096219574048,0,0,237565,-0.3464013457401724,,1.0,0.0,1.0
588,1,0,"Frolicher-Stehli, Mr. Maxmillian",2.3545575851341902,1,1,13567,0.9462455716384695,B41,1.0,0.0,0.0
589,0,2,"Gilinski, Mr. Eliezer",-0.5657364610748746,0,0,14973,-0.4863374216869257,,1.0,0.0,1.0
590,0,2,"Murdlin, Mr. Joseph",-0.10463740114712752,0,0,A./5. 3235,-0.4863374216869257,,1.0,0.0,1.0
591,0,2,"Rintamaki, Mr. Matti",0.4333115021019107,0,0,STON/O 2. 3101273,-0.5049620073345151,,1.0,0.0,1.0
592,1,0,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",1.7397588385638607,1,0,36947,0.9274538680872313,D20,0.0,0.0,0.0
593,0,2,"Elsbury, Mr. William James",1.3555096219574048,0,0,A/5 3902,-0.5024451714361923,,1.0,0.0,1.0
594,0,2,"Bourke, Miss. Mary",-0.10463740114712752,0,2,364848,-0.49237782784290063,,0.0,1.0,0.0
595,0,1,"Chapman, Mr. John Henry",0.5870111887444931,1,0,SC/AH 29037,-0.12491978668775715,,1.0,0.0,1.0
596,0,2,"Van Impe, Mr. Jean Baptiste",0.5101613454232019,1,1,345773,-0.1621689579829361,,1.0,0.0,1.0
597,1,1,"Leitch, Miss. Jessie Wills",-0.10463740114712752,0,0,248727,0.016023023618325298,,0.0,0.0,1.0
598,0,2,"Johnson, Mr. Alfred",1.5092093085999871,0,0,LINE,-0.6484216535389205,,1.0,0.0,1.0
599,0,2,"Boulos, Mr. Hanna",-0.10463740114712752,0,0,2664,-0.5029485386158568,,1.0,0.0,0.0
600,1,0,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",1.5092093085999871,1,0,PC 17485,0.49782998024351216,A20,1.0,0.0,0.0
601,1,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",-0.41203677443229225,2,1,243847,-0.10478509950117394,,0.0,0.0,1.0
602,0,2,"Slabenoff, Mr. Petco",-0.10463740114712752,0,0,349214,-0.4894421904510968,,1.0,0.0,1.0
603,0,0,"Harrington, Mr. Charles H",-0.10463740114712752,0,0,113796,0.2052890831722074,,1.0,0.0,1.0
604,0,2,"Torber, Mr. Ernst William",1.1249600919935314,0,0,364511,-0.4863374216869257,,1.0,0.0,1.0
605,1,0,"Homer, Mr. Harry (""Mr E Haven"")",0.4333115021019107,0,0,111426,-0.11384570873513637,,1.0,0.0,0.0
606,0,2,"Lindell, Mr. Edvard Bengtsson",0.5101613454232019,1,0,349910,-0.3353272677875516,,1.0,0.0,1.0
607,0,2,"Karaic, Mr. Milan",0.04906228549545483,0,0,349246,-0.4894421904510968,,1.0,0.0,1.0
608,1,0,"Daniel, Mr. Robert Williams",-0.1814872444684187,0,0,113804,-0.034313694348132716,,1.0,0.0,1.0
609,1,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",-0.5657364610748746,1,2,SC/Paris 2123,0.18876253192945994,,0.0,0.0,0.0
610,1,0,"Shutes, Miss. Elizabeth W",0.8175607187083667,0,0,PC 17582,2.441497778832105,C125,0.0,0.0,1.0
611,0,2,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",0.7407108753870755,1,5,347082,-0.01870931177853076,,0.0,0.0,1.0
612,0,2,"Jardin, Mr. Jose Neto",-0.10463740114712752,0,0,SOTON/O.Q. 3101305,-0.5064721088735089,,1.0,0.0,1.0
613,1,2,"Murphy, Miss. Margaret Jane",-0.10463740114712752,1,0,367230,-0.3363340021468808,,0.0,1.0,0.0
614,0,2,"Horgan, Mr. John",-0.10463740114712752,0,0,370377,-0.49237782784290063,,1.0,1.0,0.0
615,0,2,"Brocklebank, Mr. William Alfred",0.4333115021019107,0,0,364512,-0.4863374216869257,,1.0,0.0,1.0
616,1,1,"Herman, Miss. Alice",-0.41203677443229225,1,2,220845,0.6603330135889879,,0.0,0.0,1.0
617,0,2,"Danbom, Mr. Ernst Gilbert",0.35646165878061953,1,1,347080,-0.35848215805212236,,1.0,0.0,1.0
618,0,2,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",-0.2583370877897099,1,0,A/5. 3336,-0.32425318983493084,,0.0,0.0,1.0
619,1,1,"Becker, Miss. Marion Louise",-1.949033640858116,2,1,230136,0.13683114673782454,F4,0.0,0.0,1.0
620,0,1,"Gavey, Mr. Lawrence",-0.2583370877897099,0,0,31028,-0.43700743807979686,,1.0,0.0,1.0
621,0,2,"Yasbeck, Mr. Antoni",-0.1814872444684187,1,0,2659,-0.3573908580066095,,1.0,0.0,0.0
622,1,0,"Kimball, Mr. Edwin Nelson Jr",0.9712604053509489,1,0,11753,0.40974072380221066,D19,1.0,0.0,1.0
623,1,2,"Nakid, Mr. Sahid",-0.719436147717457,1,1,2653,-0.33146744825388363,,1.0,0.0,0.0
624,0,2,"Hansen, Mr. Henry Damsgaard",-0.6425863043961658,0,0,350029,-0.4902797934380587,,1.0,0.0,1.0
625,0,2,"Bowen, Mr. David John ""Dai""",-0.6425863043961658,0,0,54636,-0.32425318983493084,,1.0,0.0,1.0
626,0,0,"Sutton, Mr. Frederick",2.4314074284554814,0,0,36963,0.002347544081197954,D50,1.0,0.0,1.0
627,0,1,"Kirkland, Rev. Charles Leonard",2.1240080551703167,0,0,219533,-0.3997582667846179,,1.0,1.0,0.0
628,1,0,"Longley, Miss. Gretchen Fiske",-0.6425863043961658,0,0,13502,0.921244330558889,D9,0.0,0.0,1.0
629,0,2,"Bostandyeff, Mr. Guentcho",-0.2583370877897099,0,0,349224,-0.4894421904510968,,1.0,0.0,1.0
630,0,2,"O'Connell, Mr. Patrick D",-0.10463740114712752,0,0,334912,-0.49271407711891657,,1.0,1.0,0.0
631,1,0,"Barkworth, Mr. Algernon Henry Wilson",3.8915544515600136,0,0,27042,-0.04438103794142432,A23,1.0,0.0,1.0
